feature_name	Bridge	map_name	cM	feature_start	Type	Multicopy	
M341741	no	2	16.2	16.2	DArT		
sPb-1209	no	2	18	18	DArT		
txp80	no	2	18-19.7	18.85	SSR		
sPb-8685	no	2	18-19.7	18.85	DArT		
txp297	no	2	18-19.7	18.85	SSR		
sPb-0963	no	2	18-19.7	18.85	DArT		
msbcir223	no	2	19.7	19.7	SSR		
sPb-7668	no	2	19.7	19.7	DArT		
txp84	no	2	20.5-24.1	22.3	SSR		
txp211	no	2	20.5-24.1	22.3	SSR		
sPb-6689	no	2	20.5-24.1	22.3	DArT	x	
sPb-4864	no	2	20.5-24.1	22.3	DArT		
txp50	Bridge	2	20.5-24.1	22.3	SSR		
sPb-6666	no	2	20.5-24.1	22.3	DArT		
sPb-3847	no	2	20.5-24.1	22.3	DArT		
sPb-8211	no	2	20.5-24.1	22.3	DArT		
isu067	no	2	20.5-24.1	22.3	RFLP		
txp655	no	2	20.5-24.1	22.3	SSR		
sPb-5793	no	2	20.5-24.1	22.3	DArT		
sPb-2204	no	2	20.5-24.1	22.3	DArT		
txp654	no	2	20.5-24.1	22.3	SSR		
Sb02QGM158	no	2	20.5-24.1	22.3	SSR		
Sb02QGM159	no	2	20.5-24.1	22.3	SSR		
txi52	no	2	20.5-24.1	22.3	STS		
Sb02QGM160	no	2	20.5-24.1	22.3	SSR		
Rf2	no	2	20.5-24.1	22.3	gene		
Sb02QGM161	no	2	20.5-24.1	22.3	SSR		
Sb02QGM162	no	2	20.5-24.1	22.3	SSR		
txp73	no	2	20.5-24.1	22.3	SSR		
txp617	no	2	20.5-24.1	22.3	SSR		
txp616	no	2	20.5-24.1	22.3	SSR		
OPA7	no	2	22.8	22.8	gene		
txi51	no	2	22.3-24.3	23.3	STS		
sPb-1764	no	2	24.3	24.3	DArT		
txp614	no	2	24.3	24.3	SSR		
sPb-3086	no	2	24.3	24.3	DArT		
M343289	no	2	25.8	25.8	DArT		
SSCIR214	no	2	25.9	25.9	RFLP		
SbRPG136	no	2	31.9-32.9	32.4	RFLP		
B2	no	2	32.3-36	34.2	gene		
txp304	Bridge	2	36.8	36.8	SSR		
sPb-1127	no	2	37.9	37.9	DArT		
sPb-9687	no	2	37.9	37.9	DArT		
psb0495	no	2	37.9-47.5	42.7	RFLP		
sPb-9547	no	2	37.9-47.5	42.7	DArT		
sPb-1070	no	2	37.9-47.5	42.7	DArT		
txp613	no	2	37.9-47.5	42.7	SSR		
txp612	no	2	37.9-47.5	42.7	SSR		
txp611	no	2	37.9-47.5	42.7	SSR		
txp610	no	2	37.9-47.5	42.7	SSR		
txp609	no	2	37.9-47.5	42.7	SSR		
txp608	no	2	37.9-47.5	42.7	SSR		
sPb-5511	no	2	37.9-47.5	42.7	DArT		
txp615	no	2	37.9-47.5	42.7	SSR		
sPb-9460	no	2	37.9-47.5	42.7	DArT		
M340416	no	2	37.9-47.5	42.7	DArT		
M342090	no	2	37.9-47.5	42.7	DArT		
M342329	no	2	37.9-47.5	42.7	DArT		
sPb-2060	no	2	37.9-47.5	42.7	DArT		
txp239	no	2	37.9-47.5	42.7	SSR		
sPb-3798	no	2	37.9-47.5	42.7	DArT		
sPb-5583	no	2	42.7-44.5	43.6	DArT		
sPb-0923	no	2	42.7-44.5	43.6	DArT		
sPb-7873	no	2	42.7-44.5	43.6	DArT		
sPb-1218	no	2	42.7-46.2	44.5	DArT		
sPb-6794	no	2	42.7-46.2	44.5	DArT		
sPb-1119	no	2	42.7-46.2	44.5	DArT		
sPb-0351	no	2	44.5-47.5	46	DArT		
sPb-8376	no	2	47.5	47.5	DArT		
sPb-5347	no	2	47.5	47.5	DArT		
Sb02QGM127	no	2	47.5-50.5	49	SSR		
Sb02QGM128	no	2	47.5-50.5	49	SSR		
Sb02QGM129	no	2	47.5-50.5	49	SSR		
Sb02QGM130	no	2	47.5-50.5	49	SSR		
sPb-3447	no	2	47.5-50.5	49	DArT		
txs1891	no	2	50.2	50.2	RFLP		
M342380	no	2	50.5	50.5	DArT		
sPb-4453	no	2	50.5-57.5	54	DArT		
sPb-8897	no	2	50.5-57.5	54	DArT	x	
sPb-8967	no	2	50.5-57.5	54	DArT		
sPb-8512	no	2	54-58.3	56.4	DArT		
umc55	no	2	57.5	57.5	RFLP		
sPb-8647	no	2	57.5	57.5	DArT	x	
isu071	no	2	58.3	58.3	RFLP		
sPb-5643	no	2	58.3-59.2	58.75	DArT		
sPb-1940	no	2	58.3-59.2	58.75	DArT		
txs1164	no	2	58.3-59.2	58.75	RFLP		
sPb-9253	no	2	58.3-59.2	58.75	DArT		
sPb-0146	no	2	58.3-59.2	58.75	DArT		
sPb-0090	no	2	59	59	DArT	x	Maps to SBI-01 (66cM) in S2, S4 & S6
sPb-3386	no	2	59	59	DArT	x	Maps to SBI-01 (66cM) in S2, S4 & S6
txs1381	no	2	59.2	59.2	RFLP		
sPb-4711	no	2	58.8-61.3	60.1	DArT		
sPb-8766	no	2	57.5-63.3	60.4	DArT		
sPb-9708	no	2	59.2-63.3	61.25	DArT	x	
sPb-7177	no	2	59.2-63.3	61.25	DArT		
sPb-1046	no	2	59.2-63.3	61.25	DArT		
sPb-5880	no	2	59.2-63.3	61.25	DArT		
sPb-5461	no	2	59.2-63.3	61.25	DArT		
txp318	no	2	59.2-63.3	61.25	SSR		
sPb-1223	no	2	59.2-63.3	61.25	DArT		
sPb-0955	no	2	61.3-63.3	62.3	DArT		
sPb-5233	no	2	61.3-63.3	62.3	DArT		
sPb-5224	Bridge	2	63.3	63.3	DArT		
sPb-0364	Bridge	2	63.3-64.8	64.05	DArT		
sPb-6360	no	2	63.3-64.8	64.05	DArT	x	
sPb-7142	no	2	63.3-64.8	64.05	DArT		
sPb-4081	no	2	64.6	64.6	DArT		
txp4	Bridge	2	64.8	64.8	SSR		
msbcir238	no	2	66.3	66.3	SSR		
sPb-4419	no	2	66.3-67	66.7	DArT		
sPb-1801	no	2	66.3-67	66.7	DArT		
txp638	no	2	66.3-67	66.7	SSR		
sPb-8600	no	2	66.3-67	66.7	DArT		
sPb-8616	Bridge	2	67	67	DArT		
ST1309	no	2	67.1	67.1	RFLP		
gpsb087	no	2	68.4	68.4	SSR		
isu151	no	2	69.2	69.2	RFLP		
txS917b	no	2	67.7-73.4	70.6	RFLP		
sPb-8992	no	2	67.7-73.4	70.6	DArT	x	
sPb-2685	no	2	70.6-73.8	72.2	DArT		
sPb-3081	no	2	70.6-73.8	72.2	DArT		
sPb-4689	no	2	70.6-73.8	72.2	DArT		
sPb-6959	no	2	67-77.8	72.4	DArT		
M340431	no	2	73.4-74.1	73.8	DArT		
M342471	no	2	73.4-74.1	73.8	DArT		
sPb-7695	no	2	73.4-74.1	73.8	DArT		
sPb-6416	no	2	73.4-74.1	73.8	DArT		
M187382	no	2	73.4-74.1	73.8	DArT		
sPb-1268	no	2	74	74	DArT		
ST1664	no	2	74	74	RFLP		
ST902	no	2	74	74	RFLP		
sPb-1920	no	2	74.1	74.1	DArT		
sPb-6434	Bridge	2	73.9-75.6	74.75	DArT		
sPb-2982	no	2	73.9-75.6	74.75	DArT		
sPb-6288	no	2	73.9-75.6	74.75	DArT	x	Maps to SBI-10 (97.8cM) in S4 & S6
sPb-4263	no	2	73.9-75.6	74.75	DArT		
txp201	no	2	73.9-75.6	74.75	SSR		
txp72	no	2	73.9-75.6	74.75	SSR		
txp3	Bridge	2	73.9-75.6	74.75	SSR		
sPb-0158	no	2	73.9-75.6	74.75	DArT		
sPb-9605	no	2	73.9-75.6	74.75	DArT		
sPb-4970	Bridge	2	73.9-75.6	74.75	DArT		
sPb-3197	no	2	73.9-75.6	74.75	DArT		
cup74	no	2	73.9-75.6	74.75	SSR		
sPb-7555	no	2	73.9-75.6	74.75	DArT		
Xsbarslbk2.44	no	2	73.9-75.6	74.75	SSR		
txp55	no	2	73.9-75.6	74.75	SSR		
sPb-6693	no	2	75.4	75.4	DArT		
rz413	no	2	75.6	75.6	RFLP		
txS645c	no	2	74.75-79.9	77.3	RFLP		
txs1639	no	2	77.8	77.8	RFLP		
sPb-6724	no	2	77.8	77.8	DArT	x	
M343067	no	2	78	78	DArT		
M340888	no	2	78	78	DArT		
M343120	no	2	78	78	DArT		
sPb-4145	no	2	74.1-82	78.1	DArT		
sPb-1225	no	2	78.1-80	79	DArT		
FC40b	no	2	79.9	79.9	RFLP		
txp19	no	2	80	80	SSR		
txp283	no	2	80-82	81	SSR	x	
sPb-1262	no	2	80-82	81	DArT		
sPb-5898	no	2	80-82	81	DArT		
sPb-7205	no	2	80-82	81	DArT	x	
txp13	no	2	82	82	SSR		
sPb-7882	no	2	82.4	82.4	DArT		
Xsbarslbk2.56	no	2	82.4-87.1	84.75	SSR		
Dsenhsbm25	no	2	82.4-87.1	84.75	SSR		
isu094	no	2	85.1	85.1	RFLP		
M188424	no	2	87.1	87.1	DArT		
M342358	no	2	87.1	87.1	DArT		
M343086	no	2	87.1	87.1	DArT		
M188643	no	2	87.1-88.1	87.6	DArT		
M188479	no	2	88.1	88.1	DArT		
M342673	no	2	88.1	88.1	DArT		
M342759	no	2	88.1	88.1	DArT		
sPb-0350	no	2	88.1-89.8	89	DArT		
M340532	no	2	89.8	89.8	DArT		
txp298	no	2	92.9	92.9	SSR		
sPb-6080	no	2	89.8-97.7	93.8	DArT		
M342498	no	2	89.8-97.7	93.8	DArT		
Z	no	2	89.9-104.4	97.15	gene		
SbAGAB03	Bridge	2	97.7	97.7	SSR		
PT6	no	2	98.2	98.2	RFLP		
sPb-1784	no	2	98.3	98.3	DArT		
Sb-ra1	no	2	99.1	99.1	gene		
sPb-6962	no	2	97.7-104.2	101	DArT		
msbcir312	no	2	97.7-104.2	101	SSR		
umc139	no	2	102.2	102.2	RFLP		
M341108	no	2	104.2	104.2	DArT		
M188174	no	2	104.2	104.2	DArT		
sPb-1017	no	2	105.3	105.3	DArT	x	
M188348	no	2	104.2-107.5	105.9	DArT		
M187697	no	2	104.2-107.5	105.9	DArT		
sPb-1442	no	2	104.2-107.5	105.9	DArT		
sPb-2075	no	2	107.2	107.2	DArT		
sPb-2639	no	2	107.2	107.2	DArT	x	
sPb-4311	no	2	107.2	107.2	DArT	x	
sPb-6700	no	2	107.2	107.2	DArT	x	
ra1		2	107.2-107.5	107.35	gene		
sPb-4164	no	2	107.2-107.5	107.35	DArT		
sPb-5088	no	2	107.2-107.5	107.35	DArT		
sPb-1970	no	2	107.5	107.5	DArT		
sPb-1365	no	2	107.2-108.7	107.95	DArT		
M187871	no	2	108.6	108.6	DArT		
M187894	no	2	108.6	108.6	DArT		
sPb-5087	Bridge	2	108.7	108.7	DArT		
sPb-4312	no	2	108.7	108.7	DArT		
sPb-6530	no	2	108.7-109.6	109.15	DArT		
sPb-5683	no	2	108.7-109.6	109.15	DArT		
sPb-3419	no	2	108.7-109.6	109.15	DArT		
sPb-1684	no	2	109.6	109.6	DArT		
M188335	no	2	113.4	113.4	DArT		
sPb-2484	no	2	118.6	118.6	DArT		
sPb-5272	no	2	107.2-133.1	120.15	DArT		
PSB0416	no	2	121.1	121.1	RFLP	x	
Str29	no	2	121.1	121.1	RFLP		
txp445	no	2	121.7	121.7	SSR		
msbcir339	no	2	122.7	122.7	SSR		
M189020	no	2	122.7	122.7	DArT		
sPb-1271	no	2	122.7	122.7	DArT	x	
sPb-0192	no	2	122.7	122.7	DArT		
cup29	no	2	121.7-123.7	122.7	SSR		
CB926473	no	2	123.7	123.7	RFLP		
sPb-8895	no	2	123.7	123.7	DArT		
sPb-0982	no	2	123.7	123.7	DArT		
sPb-4561	no	2	123.7	123.7	DArT		
sPb-2129	no	2	123.7	123.7	DArT		
sPb-2678	no	2	123.7	123.7	DArT		
umc5	no	2	123.7	123.7	RFLP		
sPb-8241	no	2	123.7	123.7	DArT		
txp430	no	2	123.7	123.7	SSR		
Xsbarslbk2.61	no	2	123.7-124.2	123.95	SSR		
txp56	no	2	123.7-124.2	123.95	SSR		
isu086	no	2	123.7-124.2	123.95	RFLP		
txs1111	no	2	123.7-124.2	123.95	RFLP		
umc136	no	2	123.7-124.2	123.95	RFLP		
txp1	Bridge	2	126	126	SSR	x	
SG-3	no	2	126.8	126.8	RFLP		
sPb-7702	no	2	128.3	128.3	DArT		
M342762	no	2	130.6	130.6	DArT		
Stgnhsbm36	no	2	130.6-133.1	131.9	SSR		
Str66	no	2	132.5	132.5	RFLP		
sPb-3917	Bridge	2	133.1	133.1	DArT		
ST1902	no	2	136.1	136.1	RFLP		
umc116	no	2	133.1-140.7	136.9	RFLP		
sPb-2568	no	2	137.4	137.4	DArT	x	Maps to SBI-08 (67.1cM) in S4
sPb-8688	no	2	137.4-140.7	139.05	DArT		
sPb-3646	no	2	137.4-140.7	139.05	DArT		
sPb-5664	no	2	137.4-140.7	139.05	DArT		
sPb-0073	no	2	137.4-140.7	139.05	DArT		
txp286	no	2	137.4-140.7	139.05	SSR		
sPb-7066	no	2	137.4-140.7	139.05	DArT		
gap84	no	2	140.7	140.7	SSR		
sPb-3893	no	2	140.7	140.7	DArT		
ST623	no	2	140.9	140.9	RFLP		
FC28	no	2	140.7-143.7	142.2	RFLP		
sPb-7538	no	2	140.7-143.7	142.2	DArT		
sPb-6274	no	2	140.7-143.7	142.2	DArT		
sPb-4111	no	2	140.7-143.7	142.2	DArT		
sPb-3124	no	2	140.7-143.7	142.2	DArT		
sPb-3361	Bridge	2	140.7-143.7	142.2	DArT	x	Maps to SBI-07 (26cM) in S4
M340414	no	2	140.7-143.7	142.2	DArT		
M340589	no	2	140.7-143.7	142.2	DArT		
M342409	no	2	140.7-143.7	142.2	DArT		
sPb-4862	Bridge	2	140.7-143.7	142.2	DArT		
sPb-2229	no	2	142.9	142.9	DArT		
sPb-0903	no	2	140.7-145.3	143	DArT		
sPb-1508	no	2	140.7-145.3	143	DArT		
isu117	no	2	143.7	143.7	RFLP		
Xsbarslbk2.64F	no	2	142.2-146.1	144.2	SSR		
ST1300	no	2	142.2-146.1	144.2	RFLP		
sPb-4444	no	2	142.2-146.1	144.2	DArT		
sPb-4406	no	2	142.2-146.1	144.2	DArT		
sPb-3064	no	2	142.2-146.1	144.2	DArT		
txp179	no	2	142.2-146.1	144.2	SSR		
sPb-6424	no	2	145.3	145.3	DArT		
isu043	no	2	145.4	145.4	RFLP		
sPb-3397	no	2	145.3-146.1	145.7	DArT		
sPb-1925	Bridge	2	145.4-146.7	146.05	DArT		
Xsbarslbk2.65	no	2	145.4-146.7	146.05	SSR		
sPb-4685	no	2	145.4-146.7	146.05	DArT		
txs284	no	2	146.7	146.7	RFLP		
sPb-3834	no	2	148.2-149.4	148.8	DArT		
sPb-5737	no	2	148.2-149.4	148.8	DArT		
Xsbarslbk2.66	no	2	148.8-149.4	149.1	SSR		
sPb-0549	no	2	149.4	149.4	DArT		
sPb-0310	no	2	150.9	150.9	DArT		
sPb-7311	no	2	150.9	150.9	DArT		
txS1855	no	2	150.9	150.9	RFLP		
ST336	no	2	150.9	150.9	RFLP		
txs443	no	2	150.9	150.9	RFLP	x	maps to SBI-10 (106.2cM) in TAMU
isu066	no	2	151.7	151.7	RFLP		
txs1527	no	2	151.7	151.7	RFLP		
sPb-1154	no	2	151.7-153.2	152.45	DArT		
sPb-2080	no	2	151.7-153.2	152.45	DArT		
sPb-2360	no	2	151.7-153.2	152.45	DArT		
txS2042b	no	2	151.7-153.2	152.45	RFLP		
sPb-3637	no	2	151.7-153.2	152.45	DArT		
sPb-0887	no	2	151.7-153.2	152.45	DArT		
Xsbarslbk2.67	no	2	151.7-153.2	152.45	SSR		
txp348	no	2	151.7-153.2	152.45	SSR		
sPb-0863	Bridge	2	151.7-153.2	152.45	DArT		
sPb-0971	Bridge	2	151.7-153.2	152.45	DArT		
cdo1508	no	2	151.7-153.2	152.45	RFLP		
sPb-9511	no	2	151.7-153.2	152.45	DArT	x	Maps to SBI-06 (30cM) in CIRAD
cdo385	no	2	151.7-153.2	152.45	RFLP		
DSenhsbm15	no	2	151.7-153.2	152.45	SSR		
txp428	no	2	153.2	153.2	SSR		
sPb-6009	no	2	155.1	155.1	DArT		
sPb-2131	no	2	152.45-158	155.2	DArT		
sPb-2424	no	2	152.45-158	155.2	DArT		
sPb-5225	no	2	152.45-158	155.2	DArT		
ST109	no	2	152.45-158	155.2	RFLP		
sPb-6663	no	2	155.1-155.8	155.45	DArT		
txp315	Bridge	2	155.1-155.8	155.45	SSR		
sPb-4580	no	2	155.1-155.8	155.45	DArT		
txs2042	no	2	155.1-155.8	155.45	RFLP		
txs360	no	2	155.8	155.8	RFLP		
sPb-5478	no	2	155.8	155.8	DArT		
txp431	no	2	156.6	156.6	SSR		
txp429	no	2	158.7	158.7	SSR		
Ma5	no	2	152.5-166	159.3	gene		
txs1925	no	2	160.5	160.5	RFLP		
sPb-2700	no	2	159.7-162	160.9	DArT		
MT49	no	2	158-163.9	161	RFLP		
umc4	no	2	162.4	162.4	RFLP		
sPb-4054	no	2	163.4	163.4	DArT		
SG38	no	2	163.9	163.9	RFLP		
cdo59	Bridge	2	165.3	165.3	RFLP		
txS1143	no	2	165.6	165.6	RFLP		
sPb-8677	no	2	165.3-166.8	166.05	DArT	x	Maps to SBI-05 (68cM) in S4
txp100	no	2	165.3-166.8	166.05	SSR		
sPb-3547	no	2	166.8	166.8	DArT		
sPb-2039	no	2	166.8-167.4	167.1	DArT		
cup26	no	2	166.8-168.2	167.5	SSR		
txp7	no	2	166.8-168.2	167.5	SSR		
umc149	no	2	166.8-168.2	167.5	RFLP		
txp207	Bridge	2	166.8-168.2	167.5	SSR		
txs1845	no	2	168.2	168.2	RFLP		
sPb-1413	Bridge	2	168.2	168.2	DArT		
sPb-1748	no	2	168.2-171.8	170	DArT		
sPb-3835	no	2	168.2-171.8	170	DArT		
sPb-5146	no	2	168.2-171.8	170	DArT		
sPb-5045	no	2	170-171.75	170.9	DArT		
sPb-7153	no	2	171.3	171.3	DArT		
txp296	no	2	168.2-175.3	171.75	SSR		
sPb-7636	no	2	171.3-175.6	173.6	DArT		
umc125	no	2	175.3	175.3	RFLP		
sPb-9869	no	2	175.3-175.9	175.6	DArT		
sPb-7655	no	2	175.3-175.9	175.6	DArT	x	
sPb-3134	no	2	175.3-175.9	175.6	DArT		
sPb-0412	no	2	175.3-175.9	175.6	DArT		
sPb-0774	no	2	175.3-175.9	175.6	DArT		
sPb-6113	no	2	175.3-175.9	175.6	DArT		
sPb-8602	no	2	175.3-175.9	175.6	DArT		
sPb-2350	no	2	175.9	175.9	DArT		
umc122	no	2	175.9-176.6	176.25	RFLP		
sPb-6966	no	2	175.9-176.6	176.25	DArT		
FC10	no	2	176.3	176.3	RFLP		
ST359	no	2	176.3	176.3	RFLP		
sPb-5286	no	2	176.6	176.6	DArT		
sPb-3683	no	2	176.6	176.6	DArT		
bnl8.37	no	2	176.6	176.6	RFLP		
rz395	no	2	179.3	179.3	RFLP		
sPb-6723	no	2	177.7-181.3	179.5	DArT		
sPb-2606	no	2	177.7-181.3	179.5	DArT		
sPb-5138	no	2	177.7-181.3	179.5	DArT		
sPb-3269	no	2	177.7-181.3	179.5	DArT		
sPb-1533	Bridge	2	182.3	182.3	DArT		
sPb-2789	no	2	182.3-183	182.65	DArT		
sPb-4339	no	2	182.3-183	182.65	DArT		
sPb-2588	no	2	182.3-183	182.65	DArT		
isu113	no	2	182.3-183	182.65	RFLP		
txs290	no	2	182.3-183	182.65	RFLP		
txs283	Bridge	2	183	183	RFLP		
cup40	no	2	190	190	SSR		
sPb-4005	Bridge	2	190-193.8	191.9	DArT		
sPb-7647	no	2	190-193.8	191.9	DArT		
sPb-6892	no	2	191.9-193.7	192.9	DArT		
sPb-5084	no	2	191.9-193.7	192.9	DArT		
sPb-6803	no	2	191.9-193.7	192.9	DArT		
ST1671	no	2	193.7	193.7	RFLP		
txp8	no	2	193.8	193.8	SSR		
cup69	no	2	198.5	198.5	SSR		
sPb-4366	no	2	177.7-223.32	200.51	DArT		
sPb-5544	no	2	177.7-223.32	200.51	DArT		
txs1610	no	2	200.6	200.6	RFLP		
umc168	no	2	202.5	202.5	RFLP		
Sb-bd1	no	2	208	208	gene		
bnl16.06	no	2	208.1-209.6	208.85	RFLP		
sPb-8075	no	2	208.1-209.6	208.85	DArT		
sPb-8896	Bridge	2	209.6	209.6	DArT		
sPb-9190	no	2	215.4	215.4	DArT		
sPb-2833	no	2	219.6	219.6	DArT		
sPb-5273	no	2	223.32	223.32	DArT		
sPb-1215	no	2	223.32	223.32	DArT		
sPb-2465	no	2	223.32	223.32	DArT		
sPb-8208	no	2	223.32	223.32	DArT		
sPb-7015	no	2	223.32	223.32	DArT	x	Maps to SBI-01 (0-10cM) in S5
sPb-0430	no	2	223.32-229.6	226.5	DArT		
sPb-7334	no	2	223.32-229.6	226.5	DArT		
sPb-3109	no	2	229.6	229.6	DArT		
sPb-8706	no	3	0	0	DArT		
txs333	no	3	0	0	RFLP		
SSmsbcir78	no	3	1.7	1.7	SSR		
txp456	no	3	0-4	2	SSR		
txp496	no	3	0-4	2	SSR		
umc32	no	3	2-4.2	3.1	RFLP		
sPb-9658	no	3	2-4.2	3.1	DArT		
sPb-1603	no	3	2-4.2	3.1	DArT		
sPb-3826	no	3	2-4.2	3.1	DArT		
psb0129	no	3	4-4.4	4.2	RFLP		
sPb-0965	no	3	4-4.4	4.2	DArT		
Dsenhsbm87	no	3	4-4.4	4.2	SSR		
sPb-6014	no	3	4-4.4	4.2	DArT		
sPb-9673	no	3	4-4.4	4.2	DArT		
sPb-2249	no	3	4-4.4	4.2	DArT		
sPb-5393	no	3	4-4.4	4.2	DArT		
sPb-7795	no	3	4-4.4	4.2	DArT		
txp494	no	3	4.2	4.2	SSR		
Ungnhsbm11	no	3	4.2	4.2	SSR		
sPb-8568	no	3	4.2	4.2	DArT		
sPb-0363	no	3	4.4	4.4	DArT		
sPb-4105	no	3	4.4	4.4	DArT		
txp457	no	3	4.4	4.4	SSR		
sPb-5454	no	3	4.4-6.1	5.25	DArT		
umc121	no	3	4.4-6.1	5.25	RFLP		
sPb-4326	no	3	4.4-6.1	5.25	DArT		
sPb-3967	no	3	4.4-6.1	5.25	DArT		
txp266	no	3	6.1	6.1	SSR		
txp228	no	3	6.1-6.5	6.3	SSR		
txs1178	no	3	6.1-6.5	6.3	RFLP		
txs31	no	3	6.1-6.5	6.3	RFLP		
txp518	no	3	6.5	6.5	SSR		
M189270	no	3	7.9	7.9	DArT		
M342700	no	3	7.9	7.9	DArT		
M199861	no	3	8.4-8.8	8.6	DArT		
M340963	no	3	8.8	8.8	DArT		
sPb-4476	no	3	8.8-9.3	9.1	DArT		
txp454	no	3	9.3	9.3	SSR		
txp492	no	3	11.1	11.1	SSR		
M342200	no	3	11.9	11.9	DArT		
M340747	no	3	11.9	11.9	DArT		
M188917	no	3	16.9	16.9	DArT		
M342283	no	3	16.9	16.9	DArT		
sPb-5185	no	3	16.9-17.3	17.1	DArT		
txp491	no	3	17.3	17.3	SSR		
gpsb012	no	3	20.4	20.4	SSR		
sPb-5940	no		20.4-20.8	20.6	DArT		
M341408	no	3	20.4-20.8	20.6	DArT		
sPb-2309	no	3	20.4-20.8	20.6	DArT		
sPb-5594	no	3	20.4-20.8	20.6	DArT	x	Maps to SBI-07 (80-90cM) in S4
sPb-6714	no	3	20.4-20.8	20.6	DArT		
sPb-2461	no	3	20.4-20.8	20.6	DArT		
M342808	no	3	20.8	20.8	DArT		
umc124	no	3	20.8	20.8	RFLP		
sPb-3940	no	3	21.2	21.2	DArT		
Sb-ra2	no	3	21.6	21.6	gene		
sPb-1906	no	3	21.7	21.7	DArT		
sPb-4915	no	3	21.7	21.7	DArT		
sPb-5491	no	3	20.8-23	21.9	DArT		
sPb-6311	no	3	21.7-23	22.4	DArT		
sPb-1669	no	3	23	23	DArT		
sPb-2055	no	3	23	23	DArT		
sPb-0656	no	3	23-23.8	23.4	DArT		
M188933	no	3	23-23.8	23.4	DArT		
sPb-2963	no	3	23-23.8	23.4	DArT		
M188681	no	3	23.8	23.8	DArT		
M188657	no	3	23.8	23.8	DArT		
M340763	no	3	23.8	23.8	DArT		
M341540	no	3	23.8-25.1	24.5	DArT		
txs1092	no	3	24.6	24.6	RFLP		
SBRPG846	no	3	25.1	25.1	RFLP		
M342547	no	3	26.5	26.5	DArT		
sPb-1364	no	3	20.4-36.5	28.45	DArT		
txp489	no	3	28.9-30.2	29.55	SSR		
sPb-0319	Bridge	3	28.9-30.2	29.55	DArT		
sPb-9324	no	3	28.9-30.2	29.55	DArT		
M341223	no	3	28.9-30.2	29.55	DArT		
txp451	no	3	28.9-30.2	29.55	SSR		
psb0350	no	3	28.9-30.2	29.55	RFLP		
sPb-4975	no	3	28.9-30.2	29.55	DArT		
sPb-5409	no	3	29.55	29.55	DArT		
txp452	no	3	30.2	30.2	SSR		
sPb-0980	no	3	30.2-31.2	30.7	DArT		
sPb-4431	no	3	30.2-31.2	30.7	DArT		
txp215	Bridge	3	30.2-31.2	30.7	SSR		
M187276	no	3	31.2	31.2	DArT		
Pla	no	3	24.6-38.4	31.5	gene		
sPb-3632	no	3	31.2-32.2	31.7	DArT		
sPb-1012	no	3	31.2-32.2	31.7	DArT		
txp9	no	3	31.2-32.2	31.7	SSR		
txp488	no	3	31.2-32.2	31.7	SSR		
RZ543	no	3	31.2-32.2	31.7	RFLP		
sPb-0648	no	3	31.2-32.2	31.7	DArT		
sPb-6633	no	3	31.2-32.2	31.7	DArT		
sPb-6472	no	3	31.2-32.2	31.7	DArT		
sPb-6857	no	3	32.1	32.1	DArT		
sPb-4188	no	3	32.1-36	34.1	DArT		
txp423	no	3	32.1-36	34.1	SSR		
sPb-9420	no	3	32.1-36	34.1	DArT		
sPb-6553	no	3	32.1-36	34.1	DArT		
sPb-3853	no	3	32.1-36	34.1	DArT		
M340732	no	3	36	36	DArT		
sPb-9388	no	3	36.3	36.3	DArT		
txs1053	no	3	38.4	38.4	RFLP		
SbRPG106	no	3	36.5-40.5	38.5	RFLP		
txp485	no	3	36.5-40.5	38.5	SSR		
sPb-8832	no	3	36.5-40.5	38.5	DArT		
sPb-4733	no	3	36.5-40.5	38.5	DArT		
sPb-6982	no	3	36.5-40.5	38.5	DArT		
sPb-4226	no	3	36.5-40.5	38.5	DArT		
SSCIR165	no	3	36.5-40.4	38.5	RFLP		
ST698	no	3	36.5-40.4	38.5	RFLP		
PSB0485	no	3	40.1	40.1	RFLP		
sPb-6690	no	3	42	42	DArT		
gpsb086	no	3	40.5-44.1	42.3	SSR		
sPb-4639	no	3	45.4	45.4	DArT		
sPb-1195	no	3	45.4-47.15	46.3	DArT		
sPb-0840	no	3	45.4-47.15	46.3	DArT		
sPb-2562	no	3	45.4-48.9	47.15	DArT		
txs578	no	3	45.4-48.9	47.15	RFLP		
txp500	no	3	45.4-48.9	47.15	SSR		
sPb-2649	no	3	40.5-55.9	48.2	DArT		
ST1537	no	3	48.3	48.3	RFLP		
isu148	no	3	48.9	48.9	RFLP		
sPb-4303	no	3	47.15-51.3	49.2	DArT		
PSB0517	no	3	51.2	51.2	RFLP	x	
sPb-9076	no	3	51.3	51.3	DArT		
txs503	Bridge	3	51.5	51.5	RFLP		
ST1031	no	3	53.3	53.3	RFLP		
BH246082	no	3	51.5-55.9	53.7	RFLP		
SG28	no	3	53.3-55.9	54.6	RFLP		
rz244	Bridge	3	55.9-56.6	56.25	RFLP		
txp461	no	3	55.9-56.6	56.25	SSR		
txs1438	Bridge	3	55.9-56.6	56.25	RFLP		
umc10	no	3	55.9-56.6	56.25	RFLP		
sPb-1362	Bridge	3	55.9-56.6	56.25	DArT		
sPb-5108	Bridge	3	55.9-56.6	56.25	DArT		
sPb-6818	no	3	55.9-56.6	56.25	DArT		
sPb-6983	no	3	55.9-56.6	56.25	DArT		
